type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.98  	745.2218  	0.0       	7554.0583 	5000.0    	37431.28795637	28.66746529	48.74156786	-22567.351328	-26997.67559603	-49565.02692403
lh        	0.0-0.99  	372.6109  	0.0       	7631.1405 	5000.0    	37431.28795637	28.8001957	48.79169629	-22747.75685035	-27137.56419646	-49885.32104682
lh        	0.0-1.0   	0.0       	0.0       	7708.2228 	5000.0    	37431.28795637	28.93358034	48.8412571	-22928.58844647	-27277.45279691	-50206.04124338
cp        	0.01-0.0  	37006.0882	0.01      	0.0       	5000.0    	37431.28795637	29.79963506	37.79370958	-10342.2397264	-13288.63162402	-23630.87135042
tm        	0.01-0.01 	36636.0273	0.01      	76.5547   	5000.0    	37431.28795637	29.66757081	38.03031688	-10313.79096421	-13427.5621655	-23741.35312971
tm        	0.01-0.02 	36265.9664	0.01      	153.1094  	5000.0    	37431.28795637	29.53550655	38.2617571	-10285.34220202	-13566.49272202	-23851.83492404
tm        	0.01-0.03 	35895.9055	0.01      	229.6641  	5000.0    	37431.28795637	29.40344229	38.4881816	-10256.89343982	-13705.42329322	-23962.31673304
tm        	0.01-0.04 	35525.8447	0.01      	306.2188  	5000.0    	37431.28795637	29.27137804	38.7097366	-10228.44467764	-13844.35387867	-24072.79855631
tm        	0.01-0.05 	35155.7838	0.01      	382.7735  	5000.0    	37431.28795637	29.13931378	38.92656338	-10199.99591544	-13983.28447804	-24183.28039348
tm        	0.01-0.06 	34785.7229	0.01      	459.3282  	5000.0    	37431.28795637	29.00724952	39.13879843	-10177.4821952	-14122.21509094	-24299.69728614
tm        	0.01-0.07 	34415.662 	0.01      	535.883   	5000.0    	37431.28795637	28.87518527	39.3465736	-10167.87986386	-14261.14571704	-24429.0255809
