type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.26 	27384.5053	0.01      	1990.4224 	5000.0    	5213.80934449	26.36596438	8.61754111	-6361.90541422	-249.36906758	-6611.2744818
tm        	0.01-0.27 	27014.4444	0.01      	2066.9771 	5000.0    	5213.80934449	26.23390012	10.42432344	-6467.07747228	-388.29822211	-6855.3756944
tm        	0.01-0.28 	26644.3835	0.01      	2143.5318 	5000.0    	5213.80934449	26.10183587	12.10204988	-6574.89403924	-527.22754808	-7102.12158731
tm        	0.01-0.29 	26274.3226	0.01      	2220.0865 	5000.0    	5213.80934449	25.96977161	13.66407106	-6685.23002144	-666.15703029	-7351.38705173
tm        	0.01-0.3  	25904.2617	0.01      	2296.6412 	5000.0    	5213.80934449	25.83770735	15.12195749	-6797.96977196	-805.08665509	-7603.05642705
tm        	0.01-0.31 	25534.2008	0.01      	2373.1959 	5000.0    	5213.80934449	25.7056431	16.48578673	-6913.00613314	-944.01641025	-7857.02254339
tm        	0.01-0.32 	25164.14  	0.01      	2449.7506 	5000.0    	5213.80934449	25.57357884	17.76437664	-7030.23959884	-1082.9462847	-8113.18588354
tm        	0.01-0.33 	24794.0791	0.01      	2526.3053 	5000.0    	5213.80934449	25.44151458	18.96547625	-7149.57757883	-1221.8762685	-8371.45384733
tm        	0.01-0.34 	24424.0182	0.01      	2602.8601 	5000.0    	5213.80934449	25.30945033	20.09592295	-7270.93375056	-1360.80635264	-8631.74010319
tm        	0.01-0.35 	24053.9573	0.01      	2679.4148 	5000.0    	5213.80934449	25.17738607	21.16177269	-7394.22748627	-1499.73652895	-8893.96401522
tm        	0.01-0.36 	23683.8964	0.01      	2755.9695 	5000.0    	5213.80934449	25.04532181	22.16840856	-7519.38334502	-1638.66679004	-9158.05013507
tm        	0.01-0.37 	23313.8356	0.01      	2832.5242 	5000.0    	5213.80934449	24.91325755	23.12063168	-7646.33062103	-1777.59712922	-9423.92775025
