type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	SB_Risk%  	B_Risk%   	SO_Risk%  	O_Risk%   	SB_VaR    	B_VaR     	SO_VaR    	O_VaR     	T_VaR     	SB_CVaR   	B_CVaR    	SO_CVaR   	O_CVaR    	ST_CVaR   	T_CVaR    
tm        	0.62-0.06 	20332.4557	0.62      	268.48    	5106.90467225	5106.90467225	2.749     	2.76210857	15.274    	15.33951933	-4731.47541207	-4729.67553064	-6484.0410196	-6501.77850416	-11231.45403479	-5174.05895516	-5176.17851143	-6826.38353263	-6834.10720605	-12000.44248779	-12010.28571748
tm        	0.62-0.07 	20116.153 	0.62      	313.2267  	5106.90467225	5106.90467225	2.429     	2.40268745	15.348    	15.46277804	-4674.08070972	-4666.30653009	-6518.45641109	-6518.40696979	-11184.71349988	-5113.48879911	-5105.14003969	-6848.23218112	-6843.22483754	-11961.72098023	-11948.36487723
tm        	0.62-0.08 	19899.8503	0.62      	357.9733  	5106.90467225	5106.90467225	2.008     	2.0550592 	15.554    	15.58603674	-4602.77935842	-4603.60291421	-6531.31938379	-6535.03543542	-11138.63834963	-5034.14979223	-5034.4696868	-6860.31318365	-6857.02939854	-11894.46297588	-11891.49908534
tm        	0.62-0.09 	19683.5476	0.62      	402.72    	5106.90467225	5106.90467225	1.711     	1.72139353	15.591    	15.70929545	-4550.98370898	-4541.64182136	-6564.4064088	-6551.66390106	-11093.30572243	-4969.94902933	-4964.20369269	-6884.18862135	-6876.00447683	-11854.13765068	-11840.20816952
tm        	0.62-0.1  	19467.2448	0.62      	447.4667  	5106.90467225	5106.90467225	1.442     	1.40432149	16.135    	15.83255415	-4494.5566594	-4480.51835492	-6573.51003663	-6568.2923667	-11048.81072161	-4896.84161189	-4894.38547719	-6893.94460733	-6900.46035952	-11790.78621923	-11794.84583671
tm        	0.62-0.11 	19250.9421	0.62      	492.2134  	5106.90467225	5106.90467225	1.147     	1.10702813	15.853    	15.95581286	-4435.08806542	-4420.35256824	-6599.4339404	-6584.92083233	-11005.27340056	-4842.18599764	-4825.06802368	-6940.99977211	-6930.57765969	-11783.18576975	-11755.64568337
tm        	0.62-0.12 	19034.6394	0.62      	536.96    	5106.90467225	5106.90467225	0.857     	0.83335324	16.096    	16.07907156	-4360.66133575	-4361.30063854	-6607.59748129	-6604.37597345	-10965.676612	-4750.65144263	-4756.31748633	-6961.48499697	-6966.27274711	-11712.1364396	-11722.59023344
tm        	0.62-0.13 	18818.3367	0.62      	581.7067  	5106.90467225	5106.90467225	0.593     	0.58789372	16.184    	16.20233026	-4278.17691119	-4303.57398477	-6613.98073874	-6629.2883399	-10932.86232467	-4672.82080446	-4688.21896026	-6989.45755977	-7006.64321101	-11662.27836423	-11694.86217127
tm        	0.62-0.14 	18602.034 	0.62      	626.4534  	5106.90467225	5106.90467225	0.399     	0.37609639	16.384    	16.32558897	-4244.75699513	-4247.47512418	-6642.92480535	-6658.64555297	-10906.12067714	-4612.71086677	-4620.88642788	-7042.47408883	-7050.72995376	-11655.1849556	-11671.61638164
tm        	0.62-0.15 	18385.7312	0.62      	671.2     	5106.90467225	5106.90467225	0.182     	0.20432565	16.68     	16.44884767	-4188.51237279	-4193.47463212	-6675.27012916	-6691.69195441	-10885.16658653	-4540.39667812	-4554.48186139	-7081.42236484	-7097.84070866	-11621.81904296	-11652.32257004
tm        	0.62-0.16 	18169.4285	0.62      	715.9467  	5106.90467225	5106.90467225	0.078     	0.0798875 	16.583    	16.57210638	-4170.79642218	-4142.41779725	-6767.60935304	-6727.85313383	-10870.27093108	-4515.8826842	-4489.25893166	-7182.39394555	-7147.46149684	-11698.27662975	-11636.7204285
tm        	0.62-0.17 	17953.1258	0.62      	760.6934  	5106.90467225	5106.90467225	0.01      	0.01099271	16.607    	16.69536508	-4093.62651672	-4096.79272552	-6761.14756495	-6766.68235738	-10863.4750829	-4422.04413358	-4425.7256372	-7195.50948181	-7199.2010335	-11617.55361538	-11624.9266707
tm        	0.62-0.18 	17736.8231	0.62      	805.44    	5106.90467225	5106.90467225	0.0       	0         	17.065    	16.81862379	-4085.15102033	-4076.96039111	-6826.42220748	-6807.82530825	-10884.78569936	-4370.87848012	-4368.17139757	-7256.20821015	-7252.75485993	-11627.08669028	-11620.9262575
tm        	0.62-0.19 	17520.5204	0.62      	850.1867  	5106.90467225	5106.90467225	0.0       	0         	17.019    	16.94188249	-4056.2642942	-4060.33192548	-6846.96012477	-6850.99615922	-10911.3280847	-4316.41585804	-4320.3871702	-7298.99509714	-7307.88151395	-11615.41095518	-11628.26868416
tm        	0.62-0.2  	17304.2176	0.62      	894.9334  	5106.90467225	5106.90467225	0.0       	0         	17.147    	17.0651412	-4051.65592549	-4043.70345984	-6912.86114856	-6895.96089555	-10939.66435539	-4292.18518887	-4282.3850604	-7386.81990348	-7364.38626927	-11679.00509236	-11646.77132967
tm        	0.62-0.21 	17087.9149	0.62      	939.68    	5106.90467225	5106.90467225	0.0       	0         	17.128    	17.18968173	-4024.43996942	-4027.07499421	-6929.85464534	-6942.52541474	-10969.60040896	-4251.61800352	-4254.14885919	-7415.11573388	-7422.10976642	-11666.7337374	-11676.25862561
tm        	0.62-0.22 	16871.6122	0.62      	984.4267  	5106.90467225	5106.90467225	0.0       	0         	17.563    	17.32554946	-4004.40758689	-4010.44652858	-6982.55424831	-6990.52685617	-11000.97338474	-4225.57853706	-4233.8593615	-7473.70610472	-7480.91988684	-11699.28464178	-11714.77924834
tm        	0.62-0.23 	16655.3095	0.62      	1029.1734 	5106.90467225	5106.90467225	0.0       	0         	17.501    	17.47346165	-3991.39319899	-3993.81806294	-7045.78724409	-7039.82716577	-11033.64522871	-4210.88648862	-4219.77985722	-7532.31940502	-7540.70582809	-11743.20589364	-11760.48568531
tm        	0.62-0.24 	16439.0068	0.62      	1073.92   	5106.90467225	5106.90467225	0.016     	0.00924171	17.589    	17.63191273	-3974.46177764	-3977.18959731	-7091.45718752	-7090.30823974	-11067.49783705	-4209.59705685	-4215.32590061	-7599.39020369	-7601.37370551	-11808.98726054	-11816.69960612
tm        	0.62-0.25 	16222.704 	0.62      	1118.6667 	5106.90467225	5106.90467225	0.055     	0.05451659	17.598    	17.79963804	-3969.56888852	-3960.56113168	-7154.79920602	-7141.8682045	-11102.42933618	-4233.08310925	-4220.69974123	-7677.05986282	-7662.84323355	-11910.14297207	-11883.54297478
tm        	0.62-0.26 	16006.4013	0.62      	1163.4134 	5106.90467225	5106.90467225	0.139     	0.13072659	17.748    	17.97556747	-3943.74974616	-3943.93266604	-7215.44472079	-7194.41852845	-11138.35119448	-4240.78708834	-4235.73091236	-7736.20143837	-7725.04518453	-11976.98852672	-11960.77609689
tm        	0.62-0.27 	15790.0986	0.62      	1208.16   	5106.90467225	5106.90467225	0.229     	0.23185908	18.186    	18.15878946	-3914.00956782	-3927.30420041	-7243.00993291	-7247.88175178	-11175.18595219	-4250.80375206	-4260.56723457	-7773.18151661	-7787.91941635	-12023.98526867	-12048.48665093
tm        	0.62-0.28 	15573.7959	0.62      	1252.9067 	5106.90467225	5106.90467225	0.3       	0.35324241	18.217    	18.34852266	-3921.05464157	-3910.67573477	-7337.87599632	-7302.18968211	-11212.86541688	-4292.85166085	-4295.18471287	-7880.89191625	-7851.41332309	-12173.74357711	-12146.59803596
tm        	0.62-0.29 	15357.4932	0.62      	1297.6534 	5106.90467225	5106.90467225	0.513     	0.49122071	18.777    	18.54409349	-3887.59517475	-3894.04726914	-7349.43086411	-7357.28194548	-11251.32921462	-4333.64802524	-4339.55475566	-7904.94010034	-7915.48060409	-12238.58812558	-12255.03535975
tm        	0.62-0.3  	15141.1904	0.62      	1342.4    	5106.90467225	5106.90467225	0.664     	0.64291131	18.724    	18.7449182	-3868.46795257	-3877.41880351	-7399.01723878	-7413.10481195	-11290.52361545	-4388.18143044	-4393.71865841	-7958.23122499	-7980.08027602	-12346.41265543	-12373.79893443
tm        	0.62-0.31 	14924.8877	0.62      	1387.1467 	5106.90467225	5106.90467225	0.83      	0.80602339	18.958    	18.95048834	-3851.35007137	-3861.93147995	-7442.80053365	-7469.6102353	-11331.54171525	-4450.96093862	-4457.65258959	-8021.57742151	-8045.17587246	-12472.53836012	-12502.82846205
tm        	0.62-0.32 	14708.585 	0.62      	1431.8934 	5106.90467225	5106.90467225	0.944     	0.97872215	19.232    	19.16035903	-3853.70657323	-3869.58399488	-7552.04757319	-7526.75506163	-11396.33905651	-4516.14916097	-4530.67375475	-8119.65684582	-8110.73478983	-12635.80600679	-12641.40854457
tm        	0.62-0.33 	14492.2823	0.62      	1476.6401 	5106.90467225	5106.90467225	1.21      	1.15952655	19.364    	19.37413931	-3905.58570059	-3904.49655973	-7567.84058212	-7584.50037228	-11488.99693201	-4617.27687058	-4609.25165289	-8165.0512465	-8176.72774844	-12782.32811708	-12785.97940133
tm        	0.62-0.34 	14275.9795	0.62      	1521.3867 	5106.90467225	5106.90467225	1.478     	1.34723198	19.541    	19.59148422	-3956.60284635	-3946.71550508	-7644.43463126	-7642.81093444	-11589.52643953	-4720.74534201	-4691.11061142	-8249.71356178	-8243.12834533	-12970.45890379	-12934.23895675
tm        	0.62-0.35 	14059.6768	0.62      	1566.1334 	5106.90467225	5106.90467225	1.536     	1.54085139	19.556    	19.81208821	-4000.81558466	-3994.35940359	-7701.26588989	-7701.65473903	-11696.01414262	-4773.81525564	-4775.73059983	-8309.04485801	-8309.91268048	-13082.86011364	-13085.64328031
tm        	0.62-0.36 	13843.3741	0.62      	1610.8801 	5106.90467225	5106.90467225	1.793     	1.73957024	19.77     	20.0356797	-4061.87100636	-4046.44358661	-7762.7804045	-7761.00260939	-11807.44619599	-4884.23053061	-4862.75233886	-8381.90684841	-8377.05904246	-13266.13737902	-13239.81138132
tm        	0.62-0.37 	13627.0714	0.62      	1655.6267 	5106.90467225	5106.90467225	1.856     	1.94271177	20.433    	20.26201646	-4084.35054491	-4102.30540193	-7782.59539099	-7820.8278684	-11923.13327034	-4921.94553569	-4951.9027168	-8416.21154346	-8444.54764247	-13338.15707914	-13396.45035927
tm        	0.62-0.38 	13410.7687	0.62      	1700.3734 	5106.90467225	5106.90467225	2.084     	2.14970997	20.424    	20.49088175	-4163.06333664	-4161.46056521	-7923.39007565	-7881.10605356	-12042.56661876	-5033.92577053	-5042.96462131	-8560.83512406	-8512.36038799	-13594.76089459	-13555.3250093
tm        	0.62-0.39 	13194.4659	0.62      	1745.1201 	5106.90467225	5106.90467225	2.334     	2.36008858	20.684    	20.72208107	-4213.26402958	-4223.53627751	-7933.41986275	-7941.81467198	-12165.35094949	-5126.13578505	-5135.76024319	-8575.51756235	-8580.4806892	-13701.6533474	-13716.24093238
tm        	0.62-0.4  	12978.1632	0.62      	1789.8667 	5106.90467225	5106.90467225	2.571     	2.57344442	20.993    	20.95543938	-4264.50783644	-4288.23505658	-7974.68437157	-8002.93298884	-12291.16804542	-5215.20415698	-5230.14078219	-8630.11396595	-8648.89329257	-13845.31812293	-13879.03407475
tm        	0.62-0.41 	12761.8605	0.62      	1834.6134 	5106.90467225	5106.90467225	2.756     	2.78943431	21.133    	21.19079869	-4343.77089002	-4355.31315546	-8037.00370522	-8064.4418438	-12419.75499926	-5314.49205468	-5325.97963281	-8692.72326789	-8717.58413715	-14007.21532258	-14043.56376997
tm        	0.62-0.42 	12545.5578	0.62      	1879.3601 	5106.90467225	5106.90467225	3.058     	3.00776457	21.36     	21.42801608	-4436.60188025	-4424.56674959	-8138.35299737	-8126.3234911	-12550.89024069	-5438.12503081	-5423.16763861	-8794.64837314	-8786.54022994	-14232.77340395	-14209.70786855
tm        	0.62-0.43 	12329.2551	0.62      	1924.1067 	5106.90467225	5106.90467225	3.126     	3.22818263	21.653    	21.66696191	-4489.45374388	-4495.8226175	-8192.72103593	-8188.56145967	-12684.38407717	-5516.81194444	-5521.60965802	-8870.37349203	-8855.74953726	-14387.18543648	-14377.35919528
tm        	0.62-0.44 	12112.9523	0.62      	1968.8534 	5106.90467225	5106.90467225	3.452     	3.45047018	21.832    	21.90751833	-4569.06613243	-4568.93158926	-8240.7132732	-8251.14043041	-12820.07201967	-5623.92796281	-5621.22200324	-8923.8038076	-8925.2008899	-14547.7317704	-14546.42289314
tm        	0.62-0.45 	11896.6496	0.62      	2013.6001 	5106.90467225	5106.90467225	3.617     	3.67443776	22.167    	22.14957798	-4647.57911602	-4643.76378606	-8353.5981193	-8314.04612807	-12957.80991413	-5731.0589562	-5721.93048337	-9032.71379477	-8994.88389976	-14763.77275097	-14716.81438313
tm        	0.62-0.46 	11680.3469	0.62      	2058.3467 	5106.90467225	5106.90467225	3.866     	3.89992013	22.597    	22.39304282	-4695.86461743	-4720.20506636	-8360.72282051	-8377.26522568	-13097.47029204	-5811.29360688	-5823.66887865	-9054.24255643	-9064.78888651	-14865.53616331	-14888.45776516
tm        	0.62-0.47 	11464.0442	0.62      	2103.0934 	5106.90467225	5106.90467225	4.11      	4.1267727 	22.845    	22.63782314	-4776.10373244	-4798.15431199	-8433.26238894	-8440.78525986	-13238.93957185	-5916.90085688	-5926.3777306	-9131.39584635	-9134.90681275	-15048.29670323	-15061.28454335
tm        	0.62-0.48 	11247.7415	0.62      	2147.8401 	5106.90467225	5106.90467225	4.423     	4.35486836	22.819    	22.88383675	-4881.62269676	-4877.52131542	-8476.41115216	-8504.59455551	-13382.11587094	-6048.87267402	-6030.0033686	-9179.52206714	-9205.22922655	-15228.39474117	-15235.23259515
tm        	0.62-0.49 	11031.4387	0.62      	2192.5867 	5106.90467225	5106.90467225	4.71      	4.58409503	22.992    	23.13100812	-5006.80245514	-4958.22510784	-8584.50712287	-8568.68215865	-13526.9072665	-6178.55780273	-6134.49711666	-9289.86040671	-9275.74821038	-15468.41820944	-15410.24532704
tm        	0.62-0.5  	10815.136 	0.62      	2237.3334 	5106.90467225	5106.90467225	4.814     	4.81435349	23.341    	23.37926779	-5040.00435461	-5040.19261676	-8644.02614731	-8633.03777635	-13673.2303931	-6245.75292312	-6239.81464001	-9346.80475461	-9346.45633556	-15592.55767773	-15586.27097557
tm        	0.62-0.51 	10598.8333	0.62      	2282.0801 	5106.90467225	5106.90467225	5.115     	5.04555563	23.802    	23.62855175	-5146.97763499	-5123.35757472	-8688.64696501	-8697.65172293	-13821.00929765	-6374.93038238	-6345.91540145	-9407.81276258	-9417.34662149	-15782.74314496	-15763.26202295
tm        	0.62-0.52 	10382.5306	0.62      	2326.8267 	5106.90467225	5106.90467225	5.168     	5.27762297	23.758    	23.8788009	-5191.87342321	-5207.65962211	-8757.26053777	-8762.51487159	-13970.1744937	-6443.01798543	-6452.76220508	-9488.86152844	-9488.41249925	-15931.87951387	-15941.17470433
tm        	0.62-0.53 	10166.2279	0.62      	2371.5734 	5106.90467225	5106.90467225	5.416     	5.51048537	24.289    	24.1299606	-5253.16458731	-5293.04356229	-8849.04431121	-8827.61861081	-14120.6621731	-6555.53267597	-6560.32081033	-9580.77290871	-9559.64777869	-16136.30558468	-16119.96858903
tm        	0.62-0.54 	9949.9251 	0.62      	2416.3201 	5106.90467225	5106.90467225	5.705     	5.74407999	24.406    	24.38198028	-5366.80499531	-5379.45873759	-8880.78881557	-8892.95480503	-14272.41354262	-6671.70919285	-6668.55960327	-9615.53456621	-9631.04661897	-16287.24375906	-16299.60622225
tm        	0.62-0.55 	9733.6224 	0.62      	2461.0668 	5106.90467225	5106.90467225	5.989     	5.97835036	24.823    	24.63481302	-5465.11347141	-5466.85850239	-8978.76686272	-8958.51575904	-14425.37426143	-6775.30945611	-6777.44931462	-9716.36158212	-9702.60350186	-16491.67103824	-16480.05281647
tm        	0.62-0.56 	9517.3197 	0.62      	2505.8134 	5106.90467225	5106.90467225	6.224     	6.21324561	24.617    	24.88841527	-5565.78651114	-5555.19977489	-9024.62842248	-9024.29418575	-14579.49396064	-6887.01945	-6886.96277662	-9786.25706347	-9774.31320759	-16673.27651348	-16661.2759842
tm        	0.62-0.57 	9301.017  	0.62      	2550.5601 	5106.90467225	5106.90467225	6.4       	6.44871979	24.859    	25.14274652	-5656.3753502	-5644.44265341	-9118.70656786	-9090.28317679	-14734.7258302	-7011.9560261	-6997.0747122	-9873.8655387	-9846.17079301	-16885.8215648	-16843.24550521
tm        	0.62-0.58 	9084.7143 	0.62      	2595.3068 	5106.90467225	5106.90467225	6.791     	6.68473131	25.332    	25.39776908	-5755.37924608	-5734.5500857	-9170.40080668	-9156.47617589	-14891.0262616	-7105.52335898	-7107.7615512	-9944.06398894	-9918.1715717	-17049.58734792	-17025.9331229
tm        	0.62-0.59 	8868.4115 	0.62      	2640.0534 	5106.90467225	5106.90467225	6.866     	6.92124242	25.824    	25.65344778	-5820.58258776	-5825.48758262	-9212.6046051	-9222.86695453	-15048.35453715	-7222.99278148	-7219.0012694	-9981.75741318	-9990.31109589	-17204.75019466	-17209.31236528
tm        	0.62-0.6  	8652.1088 	0.62      	2684.8001 	5106.90467225	5106.90467225	7.089     	7.1582188 	26.126    	25.90974982	-5931.55854679	-5917.22296868	-9257.75545015	-9289.44958965	-15206.67255833	-7313.58136345	-7330.77324707	-10033.5504328	-10062.58513992	-17347.13179625	-17393.35838699
tm        	0.62-0.61 	8435.8061 	0.62      	2729.5468 	5106.90467225	5106.90467225	7.299     	7.39562918	26.538    	26.16664455	-5961.90089801	-6009.72616392	-9349.32420004	-9356.21844338	-15365.94460731	-7400.94096276	-7443.05814402	-10117.45182063	-10134.98968522	-17518.39278339	-17578.04782925
tm        	0.62-0.62 	8219.5034 	0.62      	2774.2934 	5106.90467225	5106.90467225	7.651     	7.63344499	26.284    	26.42410328	-6116.52751046	-6102.96899212	-9472.14122999	-9423.16814435	-15526.13713648	-7587.16640419	-7555.83778883	-10249.92657132	-10207.52090653	-17837.09297551	-17763.35869537
tm        	0.62-0.63 	8003.2007 	0.62      	2819.0401 	5106.90467225	5106.90467225	7.876     	7.87164012	26.813    	26.68209916	-6207.01277684	-6196.92501162	-9511.19721573	-9490.29357054	-15687.21858216	-7663.40155962	-7669.09508042	-10279.90321418	-10280.1751592	-17943.3047738	-17949.27023962
tm        	0.62-0.64 	7786.8979 	0.62      	2863.7868 	5106.90467225	5106.90467225	8.125     	8.11019061	26.888    	26.94060701	-6276.93510675	-6291.56936544	-9507.10746245	-9557.58983359	-15849.15919903	-7773.42171415	-7782.81390013	-10300.75877811	-10352.94896762	-18074.18049226	-18135.76286775
tm        	0.62-0.65 	7570.5952 	0.62      	2908.5334 	5106.90467225	5106.90467225	8.216     	8.34907447	27.176    	27.19960321	-6343.84986443	-6386.87864805	-9660.74288508	-9625.05226424	-16011.93091229	-7861.6612362	-7896.97903312	-10456.86638815	-10425.83901455	-18318.52762435	-18322.81804767
tm        	0.62-0.66 	7354.2925 	0.62      	2953.2801 	5106.90467225	5106.90467225	8.497     	8.58827148	27.336    	27.45906554	-6475.35676157	-6482.83078647	-9709.29770881	-9692.67639902	-16175.50718549	-7985.66359212	-8011.57609772	-10507.50578716	-10498.84213131	-18493.16937929	-18510.41822904
tm        	0.62-0.67 	7137.9898 	0.62      	2998.0268 	5106.90467225	5106.90467225	9.003     	8.82776302	27.605    	27.71897315	-6615.56972974	-6579.40493397	-9799.84670239	-9760.45796785	-16339.86290182	-8127.30460043	-8126.59148191	-10602.6222689	-10571.95528868	-18729.92686932	-18698.54677059
tm        	0.62-0.68 	6921.6871 	0.62      	3042.7734 	5106.90467225	5106.90467225	8.916     	9.06753187	28.152    	27.97930639	-6635.35045662	-6676.58137456	-9822.89677645	-9828.39288265	-16504.97425721	-8202.43553844	-8242.01228592	-10639.51057243	-10645.17558855	-18841.94611087	-18887.18787447
