type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_CVaR    	O_CVaR    	T_CVaR    
tm        	37292.372 	0.0058    	0         	5106.90467225	5106.90467225	29.42284541	0         	-10948.29849935	-1883.82368543	-12832.12218477
tm        	37289.822 	0.0059    	0         	5106.90467225	5106.90467225	29.42077548	0         	-10947.1926149	-1883.88281387	-12831.07542878
tm        	37287.272 	0.006     	0         	5106.90467225	5106.90467225	29.41870514	0         	-10946.08678675	-1883.94308248	-12830.02986923
tm        	37284.722 	0.0061    	0         	5106.90467225	5106.90467225	29.41663438	0         	-10944.98101498	-1884.00468934	-12828.98570432
tm        	37282.172 	0.0062    	0         	5106.90467225	5106.90467225	29.4145632	0         	-10943.87529965	-1884.06764418	-12827.94294383
tm        	37279.622 	0.0063    	0         	5106.90467225	5106.90467225	29.41249161	0         	-10942.76964084	-1884.1319159	-12826.90155673
tm        	37277.072 	0.0064    	0         	5106.90467225	5106.90467225	29.41041959	0         	-10941.66403862	-1884.19747463	-12825.86151325
tm        	37274.522 	0.0065    	0         	5106.90467225	5106.90467225	29.40834717	0         	-10940.55849307	-1884.26429166	-12824.82278473
tm        	37271.972 	0.0066    	0         	5106.90467225	5106.90467225	29.40627432	0         	-10939.45300428	-1884.33233938	-12823.78534365
tm        	37269.422 	0.0067    	0         	5106.90467225	5106.90467225	29.40420106	0         	-10938.34757229	-1884.40159122	-12822.74916351
tm        	37266.872 	0.0068    	0         	5106.90467225	5106.90467225	29.40212738	0         	-10937.24219721	-1884.47202159	-12821.71421879
tm        	37264.322 	0.0069    	0         	5106.90467225	5106.90467225	29.40005328	0         	-10936.13687909	-1884.54360583	-12820.68048492
tm        	37261.772 	0.007     	0         	5106.90467225	5106.90467225	29.39797876	0         	-10935.03161802	-1884.61635303	-12819.64797105
tm        	37259.222 	0.0071    	0         	5106.90467225	5106.90467225	29.39590383	0         	-10933.92641407	-1884.69043311	-12818.61684719
tm        	37256.672 	0.0072    	0         	5106.90467225	5106.90467225	29.39382847	0         	-10932.82126732	-1884.76585092	-12817.58711824
tm        	37254.122 	0.0073    	0         	5106.90467225	5106.90467225	29.3917527	0         	-10931.71617785	-1884.84257987	-12816.55875772
tm        	37251.572 	0.0074    	0         	5106.90467225	5106.90467225	29.38967652	0         	-10930.61114572	-1884.92059431	-12815.53174003
tm        	37249.022 	0.0075    	0         	5106.90467225	5106.90467225	29.38759991	0         	-10929.50617102	-1884.99986942	-12814.50604044
tm        	37246.472 	0.0076    	0         	5106.90467225	5106.90467225	29.38552288	0         	-10928.40125383	-1885.08038121	-12813.48163504
tm        	37243.922 	0.0077    	0         	5106.90467225	5106.90467225	29.38344544	0         	-10927.29639421	-1885.16210649	-12812.4585007
tm        	37241.372 	0.0078    	0         	5106.90467225	5106.90467225	29.38136758	0         	-10926.19159225	-1885.24502281	-12811.43661506
tm        	37238.822 	0.0079    	0         	5106.90467225	5106.90467225	29.37928929	0         	-10925.08684802	-1885.32910842	-12810.41595644
tm        	37236.272 	0.008     	0         	5106.90467225	5106.90467225	29.37721059	0         	-10923.98216161	-1885.41437257	-12809.39653418
tm        	37233.722 	0.0081    	0         	5106.90467225	5106.90467225	29.37513147	0         	-10922.87753308	-1885.50096396	-12808.37849704
tm        	37231.172 	0.0082    	0         	5106.90467225	5106.90467225	29.37305193	0         	-10921.77296251	-1885.5888855	-12807.36184801
tm        	37228.622 	0.0083    	0         	5106.90467225	5106.90467225	29.37097198	0         	-10920.66844999	-1885.67811398	-12806.34656397
tm        	37226.072 	0.0084    	0         	5106.90467225	5106.90467225	29.3688916	0         	-10919.56399559	-1885.7686269	-12805.33262249
tm        	37223.522 	0.0085    	0         	5106.90467225	5106.90467225	29.3668108	0         	-10918.45959939	-1885.86040242	-12804.32000181
tm        	37220.972 	0.0086    	0         	5106.90467225	5106.90467225	29.36472958	0         	-10917.35526147	-1885.95341933	-12803.3086808
tm        	37218.422 	0.0087    	0         	5106.90467225	5106.90467225	29.36264795	0         	-10916.2509819	-1886.04765706	-12802.29863895
tm        	37215.872 	0.0088    	0         	5106.90467225	5106.90467225	29.36056589	0         	-10915.14676076	-1886.14309558	-12801.28985634
tm        	37213.322 	0.0089    	0         	5106.90467225	5106.90467225	29.35848341	0         	-10914.04259814	-1886.23971548	-12800.28231362
tm        	37210.772 	0.009     	0         	5106.90467225	5106.90467225	29.35640051	0         	-10912.9384941	-1886.33752469	-12799.27601879
tm        	37208.222 	0.0091    	0         	5106.90467225	5106.90467225	29.3543172	0         	-10911.83444874	-1886.43665548	-12798.27110422
tm        	37205.672 	0.0092    	0         	5106.90467225	5106.90467225	29.35223346	0         	-10910.73046212	-1886.5371107	-12797.26757282
tm        	37203.122 	0.0093    	0         	5106.90467225	5106.90467225	29.3501493	0         	-10909.62653433	-1886.63886975	-12796.26540409
tm        	37200.572 	0.0094    	0         	5106.90467225	5106.90467225	29.34806472	0         	-10908.52266546	-1886.7419126	-12795.26457805
tm        	37198.022 	0.0095    	0         	5106.90467225	5106.90467225	29.34597972	0         	-10907.41885556	-1886.84621973	-12794.26507529
tm        	37195.472 	0.0096    	0         	5106.90467225	5106.90467225	29.34389429	0         	-10906.31510474	-1886.95177215	-12793.26687689
tm        	37192.922 	0.0097    	0         	5106.90467225	5106.90467225	29.34180845	0         	-10905.21141306	-1887.05855135	-12792.26996441
tm        	37190.372 	0.0098    	0         	5106.90467225	5106.90467225	29.33972219	0         	-10904.1077806	-1887.1665393	-12791.2743199
tm        	37187.822 	0.0099    	0         	5106.90467225	5106.90467225	29.3376355	0         	-10903.00420745	-1887.27571841	-12790.27992586
tm        	37185.272 	0.01      	0         	5106.90467225	5106.90467225	29.33554839	0         	-10901.90069369	-1887.38609428	-12789.28678797
tm        	37182.722 	0.0101    	0         	5106.90467225	5106.90467225	29.33346086	0         	-10900.7972394	-1887.49778612	-12788.29502553
tm        	37180.172 	0.0102    	0         	5106.90467225	5106.90467225	29.33137291	0         	-10899.69384466	-1887.61079801	-12787.30464266
tm        	37177.622 	0.0103    	0         	5106.90467225	5106.90467225	29.32928454	0         	-10898.59050954	-1887.72511142	-12786.31562097
tm        	37175.072 	0.0104    	0         	5106.90467225	5106.90467225	29.32719574	0         	-10897.48723414	-1887.84070831	-12785.32794245
tm        	37172.522 	0.0105    	0         	5106.90467225	5106.90467225	29.32510653	0         	-10896.38401853	-1887.95757104	-12784.34158957
tm        	37169.972 	0.0106    	0         	5106.90467225	5106.90467225	29.32301689	0         	-10895.28086279	-1888.0756824	-12783.35654519
tm        	37167.422 	0.0107    	0         	5106.90467225	5106.90467225	29.32092683	0         	-10894.177767	-1888.19502559	-12782.37279259
tm        	37164.872 	0.0108    	0         	5106.90467225	5106.90467225	29.31883634	0         	-10893.07473126	-1888.31558417	-12781.39031543
tm        	37162.322 	0.0109    	0         	5106.90467225	5106.90467225	29.31674543	0         	-10891.97175562	-1888.43734212	-12780.40909774
tm        	37159.772 	0.011     	0         	5106.90467225	5106.90467225	29.3146541	0         	-10890.86884019	-1888.560302	-12779.42914219
tm        	37157.222 	0.0111    	0         	5106.90467225	5106.90467225	29.31256235	0         	-10889.76598505	-1888.68457217	-12778.45055721
tm        	37154.672 	0.0112    	0         	5106.90467225	5106.90467225	29.31047018	0         	-10888.66319026	-1888.810159	-12777.47334926
tm        	37152.122 	0.0113    	0         	5106.90467225	5106.90467225	29.30837758	0         	-10887.56045593	-1888.93704568	-12776.49750161
tm        	37149.572 	0.0114    	0         	5106.90467225	5106.90467225	29.30628455	0         	-10886.45778212	-1889.06521577	-12775.52299789
tm        	37147.022 	0.0115    	0         	5106.90467225	5106.90467225	29.30419111	0         	-10885.35516893	-1889.19465319	-12774.54982213
tm        	37144.472 	0.0116    	0         	5106.90467225	5106.90467225	29.30209724	0         	-10884.25261644	-1889.32534221	-12773.57795865
tm        	37141.922 	0.0117    	0         	5106.90467225	5106.90467225	29.30000294	0         	-10883.15012472	-1889.45726743	-12772.60739215
tm        	37139.372 	0.0118    	0         	5106.90467225	5106.90467225	29.29790823	0         	-10882.04769387	-1889.59041377	-12771.63810764
tm        	37136.822 	0.0119    	0         	5106.90467225	5106.90467225	29.29581308	0         	-10880.94532396	-1889.72476648	-12770.67009044
tm        	37134.272 	0.012     	0         	5106.90467225	5106.90467225	29.29371752	0         	-10879.84301508	-1889.86032483	-12769.70333991
tm        	37131.722 	0.0121    	0         	5106.90467225	5106.90467225	29.29162153	0         	-10878.74076732	-1889.99718754	-12768.73795487
tm        	37129.172 	0.0122    	0         	5106.90467225	5106.90467225	29.28952512	0         	-10877.63858076	-1890.13536431	-12767.77394507
tm        	37126.622 	0.0123    	0         	5106.90467225	5106.90467225	29.28742828	0         	-10876.53645548	-1890.27483974	-12766.81129522
tm        	37124.072 	0.0124    	0         	5106.90467225	5106.90467225	29.28533101	0         	-10875.43439157	-1890.41559873	-12765.8499903
tm        	37121.522 	0.0125    	0         	5106.90467225	5106.90467225	29.28323333	0         	-10874.33238911	-1890.55762651	-12764.89001562
tm        	37118.972 	0.0126    	0         	5106.90467225	5106.90467225	29.28113521	0         	-10873.23044819	-1890.70090857	-12763.93135676
tm        	37116.422 	0.0127    	0         	5106.90467225	5106.90467225	29.27903667	0         	-10872.12856889	-1890.84543072	-12762.97399961
tm        	37113.872 	0.0128    	0         	5106.90467225	5106.90467225	29.27693771	0         	-10871.0267513	-1890.99117902	-12762.01793031
tm        	37111.322 	0.0129    	0         	5106.90467225	5106.90467225	29.27483832	0         	-10869.9249955	-1891.13813981	-12761.06313531
tm        	37108.772 	0.013     	0         	5106.90467225	5106.90467225	29.27273851	0         	-10868.82330158	-1891.28630909	-12760.10961067
tm        	37106.222 	0.0131    	0         	5106.90467225	5106.90467225	29.27063827	0         	-10867.72166962	-1891.43577637	-12759.15744599
tm        	37103.672 	0.0132    	0         	5106.90467225	5106.90467225	29.26853761	0         	-10866.62009971	-1891.58655572	-12758.20665543
tm        	37101.122 	0.0133    	0         	5106.90467225	5106.90467225	29.26643651	0         	-10865.51859194	-1891.7386329	-12757.25722485
tm        	37098.572 	0.0134    	0         	5106.90467225	5106.90467225	29.264335 	0         	-10864.4171464	-1891.891994	-12756.30914039
tm        	37096.022 	0.0135    	0         	5106.90467225	5106.90467225	29.26223306	0         	-10863.31576316	-1892.04662531	-12755.36238846
tm        	37093.472 	0.0136    	0         	5106.90467225	5106.90467225	29.26013069	0         	-10862.21444232	-1892.2025134	-12754.41695572
tm        	37090.922 	0.0137    	0         	5106.90467225	5106.90467225	29.25802789	0         	-10861.11318396	-1892.3596451	-12753.47282905
tm        	37088.372 	0.0138    	0         	5106.90467225	5106.90467225	29.25592467	0         	-10860.01198817	-1892.51800744	-12752.52999561
tm        	37085.822 	0.0139    	0         	5106.90467225	5106.90467225	29.25382102	0         	-10858.91085504	-1892.67758772	-12751.58844275
tm        	37083.272 	0.014     	0         	5106.90467225	5106.90467225	29.25171695	0         	-10857.80978465	-1892.83837901	-12750.64816366
tm        	37080.722 	0.0141    	0         	5106.90467225	5106.90467225	29.24961244	0         	-10856.70877709	-1893.00046127	-12749.70923836
tm        	37078.172 	0.0142    	0         	5106.90467225	5106.90467225	29.24750752	0         	-10855.60783246	-1893.16385407	-12748.77168653
tm        	37075.622 	0.0143    	0         	5106.90467225	5106.90467225	29.24540216	0         	-10854.50695083	-1893.32854423	-12747.83549506
tm        	37073.072 	0.0144    	0         	5106.90467225	5106.90467225	29.24329638	0         	-10853.4061323	-1893.49451878	-12746.90065109
tm        	37070.522 	0.0145    	0         	5106.90467225	5106.90467225	29.24119017	0         	-10852.30537696	-1893.66176499	-12745.96714195
tm        	37067.972 	0.0146    	0         	5106.90467225	5106.90467225	29.23908353	0         	-10851.20468489	-1893.83027033	-12745.03495522
tm        	37065.422 	0.0147    	0         	5106.90467225	5106.90467225	29.23697646	0         	-10850.10405618	-1894.00002251	-12744.10407869
tm        	37062.872 	0.0148    	0         	5106.90467225	5106.90467225	29.23486897	0         	-10849.00349092	-1894.17100941	-12743.17450033
tm        	37060.322 	0.0149    	0         	5106.90467225	5106.90467225	29.23276105	0         	-10847.9029892	-1894.34321915	-12742.24620835
tm        	37057.772 	0.015     	0         	5106.90467225	5106.90467225	29.2306527	0         	-10846.80255111	-1894.51664257	-12741.31919369
tm        	37055.222 	0.0151    	0         	5106.90467225	5106.90467225	29.22854392	0         	-10845.70217675	-1894.691349	-12740.39352574
tm        	37052.672 	0.0152    	0         	5106.90467225	5106.90467225	29.22643472	0         	-10844.60186619	-1894.86736486	-12739.46923105
tm        	37050.122 	0.0153    	0         	5106.90467225	5106.90467225	29.22432508	0         	-10843.50161952	-1895.04467785	-12738.54629737
tm        	37047.572 	0.0154    	0         	5106.90467225	5106.90467225	29.22221502	0         	-10842.40143685	-1895.22327584	-12737.6247127
tm        	37045.022 	0.0155    	0         	5106.90467225	5106.90467225	29.22010453	0         	-10841.30131826	-1895.40314694	-12736.7044652
tm        	37042.472 	0.0156    	0         	5106.90467225	5106.90467225	29.21799361	0         	-10840.20126384	-1895.58427942	-12735.78554325
tm        	37039.922 	0.0157    	0         	5106.90467225	5106.90467225	29.21588226	0         	-10839.10127348	-1895.76666173	-12734.86793521
tm        	37037.372 	0.0158    	0         	5106.90467225	5106.90467225	29.21377048	0         	-10838.00134017	-1895.95028253	-12733.9516227
tm        	37034.822 	0.0159    	0         	5106.90467225	5106.90467225	29.21165828	0         	-10836.90146041	-1896.13513064	-12733.03659105
tm        	37032.272 	0.016     	0         	5106.90467225	5106.90467225	29.20954564	0         	-10835.80163429	-1896.32119565	-12732.12282993
tm        	37029.722 	0.0161    	0         	5106.90467225	5106.90467225	29.20743257	0         	-10834.70186187	-1896.50853453	-12731.21039639
tm        	37027.172 	0.0162    	0         	5106.90467225	5106.90467225	29.20531908	0         	-10833.60214323	-1896.69718206	-12730.29932529
tm        	37024.622 	0.0163    	0         	5106.90467225	5106.90467225	29.20320515	0         	-10832.50247845	-1896.8871267	-12729.38960515
tm        	37022.072 	0.0164    	0         	5106.90467225	5106.90467225	29.2010908	0         	-10831.40286761	-1897.07835709	-12728.4812247
tm        	37019.522 	0.0165    	0         	5106.90467225	5106.90467225	29.19897601	0         	-10830.30331079	-1897.27086204	-12727.57417282
tm        	37016.972 	0.0166    	0         	5106.90467225	5106.90467225	29.1968608	0         	-10829.20380805	-1897.46463051	-12726.66843856
tm        	37014.422 	0.0167    	0         	5106.90467225	5106.90467225	29.19474515	0         	-10828.10435948	-1897.65965167	-12725.76401115
tm        	37011.872 	0.0168    	0         	5106.90467225	5106.90467225	29.19262908	0         	-10827.00496516	-1897.85591479	-12724.86087995
tm        	37009.322 	0.0169    	0         	5106.90467225	5106.90467225	29.19051257	0         	-10825.90562516	-1898.05340936	-12723.95903452
tm        	37006.772 	0.017     	0         	5106.90467225	5106.90467225	29.18839563	0         	-10824.80633956	-1898.25212497	-12723.05846453
tm        	37004.222 	0.0171    	0         	5106.90467225	5106.90467225	29.18627827	0         	-10823.70710844	-1898.4521039	-12722.15921234
tm        	37001.672 	0.0172    	0         	5106.90467225	5106.90467225	29.18416047	0         	-10822.60793188	-1898.65339096	-12721.26132283
tm        	36999.122 	0.0173    	0         	5106.90467225	5106.90467225	29.18204224	0         	-10821.50880995	-1898.8559753	-12720.36478525
tm        	36996.572 	0.0174    	0         	5106.90467225	5106.90467225	29.17992358	0         	-10820.40974273	-1899.05984623	-12719.46958897
tm        	36994.022 	0.0175    	0         	5106.90467225	5106.90467225	29.17780449	0         	-10819.31073031	-1899.26499319	-12718.5757235
tm        	36991.472 	0.0176    	0         	5106.90467225	5106.90467225	29.17568496	0         	-10818.21177276	-1899.47140577	-12717.68317853
tm        	36988.922 	0.0177    	0         	5106.90467225	5106.90467225	29.17356501	0         	-10817.11287016	-1899.67907372	-12716.79194388
tm        	36986.372 	0.0178    	0         	5106.90467225	5106.90467225	29.17144462	0         	-10816.01402259	-1899.88798692	-12715.90200951
tm        	36983.822 	0.0179    	0         	5106.90467225	5106.90467225	29.16932381	0         	-10814.91523013	-1900.0981354	-12715.01336553
tm        	36981.272 	0.018     	0         	5106.90467225	5106.90467225	29.16720256	0         	-10813.81649286	-1900.30950933	-12714.12600219
tm        	36978.722 	0.0181    	0         	5106.90467225	5106.90467225	29.16508087	0         	-10812.71781086	-1900.52213639	-12713.23994725
tm        	36976.172 	0.0182    	0         	5106.90467225	5106.90467225	29.16295876	0         	-10811.61918421	-1900.73607027	-12712.35525447
tm        	36973.622 	0.0183    	0         	5106.90467225	5106.90467225	29.16083621	0         	-10810.52061298	-1900.95130177	-12711.47191474
tm        	36971.072 	0.0184    	0         	5106.90467225	5106.90467225	29.15871323	0         	-10809.42209726	-1901.16782076	-12710.58991803
tm        	36968.522 	0.0185    	0         	5106.90467225	5106.90467225	29.15658982	0         	-10808.32363713	-1901.38561728	-12709.70925441
tm        	36965.972 	0.0186    	0         	5106.90467225	5106.90467225	29.15446598	0         	-10807.22523267	-1901.60468146	-12708.82991414
tm        	36963.422 	0.0187    	0         	5106.90467225	5106.90467225	29.1523417	0         	-10806.12688397	-1901.82500359	-12707.95188756
tm        	36960.872 	0.0188    	0         	5106.90467225	5106.90467225	29.15021699	0         	-10805.02859109	-1902.04657408	-12707.07516517
tm        	36958.322 	0.0189    	0         	5106.90467225	5106.90467225	29.14809184	0         	-10803.93035413	-1902.26938346	-12706.19973759
tm        	36955.772 	0.019     	0         	5106.90467225	5106.90467225	29.14596627	0         	-10802.83217316	-1902.49342239	-12705.32559555
tm        	36953.222 	0.0191    	0         	5106.90467225	5106.90467225	29.14384026	0         	-10801.73404826	-1902.71870616	-12704.45275443
tm        	36950.672 	0.0192    	0         	5106.90467225	5106.90467225	29.14171381	0         	-10800.63597953	-1902.9452937	-12703.58127322
tm        	36948.122 	0.0193    	0         	5106.90467225	5106.90467225	29.13958694	0         	-10799.53796703	-1903.17317932	-12702.71114635
tm        	36945.572 	0.0194    	0         	5106.90467225	5106.90467225	29.13745963	0         	-10798.44001086	-1903.40235345	-12701.8423643
tm        	36943.022 	0.0195    	0         	5106.90467225	5106.90467225	29.13533188	0         	-10797.34211109	-1903.6328066	-12700.97491768
tm        	36940.472 	0.0196    	0         	5106.90467225	5106.90467225	29.1332037	0         	-10796.2442678	-1903.86452942	-12700.10879722
tm        	36937.922 	0.0197    	0         	5106.90467225	5106.90467225	29.13107509	0         	-10795.14648108	-1904.09751268	-12699.24399377
tm        	36935.372 	0.0198    	0         	5106.90467225	5106.90467225	29.12894604	0         	-10794.04875102	-1904.33174726	-12698.38049828
tm        	36932.822 	0.0199    	0         	5106.90467225	5106.90467225	29.12681656	0         	-10792.95107769	-1904.56722415	-12697.51830184
tm        	36930.272 	0.02      	0         	5106.90467225	5106.90467225	29.12468664	0         	-10791.85346118	-1904.80393445	-12696.65739563
tm        	36927.722 	0.0201    	0         	5106.90467225	5106.90467225	29.12255629	0         	-10790.75590157	-1905.04188346	-12695.79778503
tm        	36925.172 	0.0202    	0         	5106.90467225	5106.90467225	29.1204255	0         	-10789.65839894	-1905.28113115	-12694.93953009
tm        	36922.622 	0.0203    	0         	5106.90467225	5106.90467225	29.11829428	0         	-10788.56095339	-1905.52167753	-12694.08263091
tm        	36920.072 	0.0204    	0         	5106.90467225	5106.90467225	29.11616263	0         	-10787.46356498	-1905.76351347	-12693.22707845
tm        	36917.522 	0.0205    	0         	5106.90467225	5106.90467225	29.11403054	0         	-10786.36623382	-1906.00662997	-12692.37286379
tm        	36914.972 	0.0206    	0         	5106.90467225	5106.90467225	29.11189801	0         	-10785.26895997	-1906.25101812	-12691.51997809
tm        	36912.422 	0.0207    	0         	5106.90467225	5106.90467225	29.10976505	0         	-10784.17174353	-1906.49666912	-12690.66841265
tm        	36909.872 	0.0208    	0         	5106.90467225	5106.90467225	29.10763165	0         	-10783.07458458	-1906.74357427	-12689.81815885
tm        	36907.322 	0.0209    	0         	5106.90467225	5106.90467225	29.10549781	0         	-10781.9774832	-1906.991725	-12688.9692082
tm        	36904.772 	0.021     	0         	5106.90467225	5106.90467225	29.10336354	0         	-10780.88043949	-1907.2411128	-12688.12155229
tm        	36902.222 	0.0211    	0         	5106.90467225	5106.90467225	29.10122884	0         	-10779.78345352	-1907.49172929	-12687.27518281
tm        	36899.672 	0.0212    	0         	5106.90467225	5106.90467225	29.0990937	0         	-10778.68652538	-1907.74356618	-12686.43009156
tm        	36897.122 	0.0213    	0         	5106.90467225	5106.90467225	29.09695812	0         	-10777.58965516	-1907.99661528	-12685.58627045
tm        	36894.572 	0.0214    	0         	5106.90467225	5106.90467225	29.0948221	0         	-10776.49284295	-1908.2508685	-12684.74371145
tm        	36892.022 	0.0215    	0         	5106.90467225	5106.90467225	29.09268565	0         	-10775.39608882	-1908.50631782	-12683.90240664
tm        	36889.472 	0.0216    	0         	5106.90467225	5106.90467225	29.09054876	0         	-10774.29939287	-1908.76295534	-12683.06234821
tm        	36886.922 	0.0217    	0         	5106.90467225	5106.90467225	29.08841144	0         	-10773.20275518	-1909.02077324	-12682.22352842
tm        	36884.372 	0.0218    	0         	5106.90467225	5106.90467225	29.08627368	0         	-10772.10617583	-1909.27976379	-12681.38593962
tm        	36881.822 	0.0219    	0         	5106.90467225	5106.90467225	29.08413548	0         	-10771.00965492	-1909.53991934	-12680.54957426
tm        	36879.272 	0.022     	0         	5106.90467225	5106.90467225	29.08199684	0         	-10769.91319254	-1909.80123233	-12679.71442487
tm        	36876.722 	0.0221    	0         	5106.90467225	5106.90467225	29.07985777	0         	-10768.81678877	-1910.0636953	-12678.88048407
tm        	36874.172 	0.0222    	0         	5106.90467225	5106.90467225	29.07771825	0         	-10767.72044369	-1910.32730086	-12678.04774454
tm        	36871.622 	0.0223    	0         	5106.90467225	5106.90467225	29.07557831	0         	-10766.6241574	-1910.59204169	-12677.21619909
tm        	36869.072 	0.0224    	0         	5106.90467225	5106.90467225	29.07343792	0         	-10765.52792998	-1910.85791058	-12676.38584056
tm        	36866.522 	0.0225    	0         	5106.90467225	5106.90467225	29.07129709	0         	-10764.43176152	-1911.12490039	-12675.5566619
tm        	36863.972 	0.0226    	0         	5106.90467225	5106.90467225	29.06915583	0         	-10763.33565211	-1911.39300404	-12674.72865615
tm        	36861.422 	0.0227    	0         	5106.90467225	5106.90467225	29.06701413	0         	-10762.23960183	-1911.66221454	-12673.90181638
tm        	36858.872 	0.0228    	0         	5106.90467225	5106.90467225	29.06487199	0         	-10761.14361079	-1911.932525	-12673.07613579
tm        	36856.322 	0.0229    	0         	5106.90467225	5106.90467225	29.06272941	0         	-10760.04767906	-1912.20392856	-12672.25160762
tm        	36853.772 	0.023     	0         	5106.90467225	5106.90467225	29.0605864	0         	-10758.95180673	-1912.47641846	-12671.42822519
tm        	36851.222 	0.0231    	0         	5106.90467225	5106.90467225	29.05844294	0         	-10757.8559939	-1912.74998802	-12670.60598192
tm        	36848.672 	0.0232    	0         	5106.90467225	5106.90467225	29.05629905	0         	-10756.76024065	-1913.02463062	-12669.78487127
tm        	36846.122 	0.0233    	0         	5106.90467225	5106.90467225	29.05415471	0         	-10755.66454707	-1913.3003397	-12668.96488677
tm        	36843.572 	0.0234    	0         	5106.90467225	5106.90467225	29.05200994	0         	-10754.56891326	-1913.57710879	-12668.14602205
tm        	36841.022 	0.0235    	0         	5106.90467225	5106.90467225	29.04986473	0         	-10753.4733393	-1913.85493148	-12667.32827078
tm        	36838.472 	0.0236    	0         	5106.90467225	5106.90467225	29.04771908	0         	-10752.37782528	-1914.13380143	-12666.51162671
tm        	36835.922 	0.0237    	0         	5106.90467225	5106.90467225	29.04557299	0         	-10751.2823713	-1914.41371236	-12665.69608366
tm        	36833.372 	0.0238    	0         	5106.90467225	5106.90467225	29.04342646	0         	-10750.18697744	-1914.69465806	-12664.8816355
tm        	36830.822 	0.0239    	0         	5106.90467225	5106.90467225	29.04127949	0         	-10749.0916438	-1914.97663238	-12664.06827618
tm        	36828.272 	0.024     	0         	5106.90467225	5106.90467225	29.03913208	0         	-10747.99637046	-1915.25962925	-12663.25599971
tm        	36825.722 	0.0241    	0         	5106.90467225	5106.90467225	29.03698423	0         	-10746.90115753	-1915.54364264	-12662.44480017
tm        	36823.172 	0.0242    	0         	5106.90467225	5106.90467225	29.03483594	0         	-10745.80600508	-1915.8286666	-12661.63467168
tm        	36820.622 	0.0243    	0         	5106.90467225	5106.90467225	29.03268721	0         	-10744.71091322	-1916.11469523	-12660.82560844
tm        	36818.072 	0.0244    	0         	5106.90467225	5106.90467225	29.03053804	0         	-10743.61588203	-1916.40172269	-12660.01760471
tm        	36815.522 	0.0245    	0         	5106.90467225	5106.90467225	29.02838843	0         	-10742.5209116	-1916.68974321	-12659.21065481
tm        	36812.972 	0.0246    	0         	5106.90467225	5106.90467225	29.02623837	0         	-10741.42600204	-1916.97875106	-12658.4047531
tm        	36810.422 	0.0247    	0         	5106.90467225	5106.90467225	29.02408788	0         	-10740.33115342	-1917.2687406	-12657.59989402
tm        	36807.872 	0.0248    	0         	5106.90467225	5106.90467225	29.02193695	0         	-10739.23636585	-1917.5597062	-12656.79607205
tm        	36805.322 	0.0249    	0         	5106.90467225	5106.90467225	29.01978557	0         	-10738.14163942	-1917.85164233	-12655.99328175
tm        	36802.772 	0.025     	0         	5106.90467225	5106.90467225	29.01763375	0         	-10737.04697422	-1918.14454349	-12655.19151771
tm        	36800.222 	0.0251    	0         	5106.90467225	5106.90467225	29.01548149	0         	-10735.95237034	-1918.43840424	-12654.39077458
tm        	36797.672 	0.0252    	0         	5106.90467225	5106.90467225	29.01332879	0         	-10734.85782789	-1918.7332192	-12653.59104708
tm        	36795.122 	0.0253    	0         	5106.90467225	5106.90467225	29.01117565	0         	-10733.76334694	-1919.02898303	-12652.79232997
tm        	36792.572 	0.0254    	0         	5106.90467225	5106.90467225	29.00902207	0         	-10732.6689276	-1919.32569045	-12651.99461805
tm        	36790.022 	0.0255    	0         	5106.90467225	5106.90467225	29.00686804	0         	-10731.57456996	-1919.62333624	-12651.1979062
tm        	36787.472 	0.0256    	0         	5106.90467225	5106.90467225	29.00471358	0         	-10730.48027412	-1919.92191521	-12650.40218933
tm        	36784.922 	0.0257    	0         	5106.90467225	5106.90467225	29.00255867	0         	-10729.38604017	-1920.22142224	-12649.60746241
tm        	36782.372 	0.0258    	0         	5106.90467225	5106.90467225	29.00040331	0         	-10728.2918682	-1920.52185225	-12648.81372046
tm        	36779.822 	0.0259    	0         	5106.90467225	5106.90467225	28.99824752	0         	-10727.19775832	-1920.82320021	-12648.02095853
tm        	36777.272 	0.026     	0         	5106.90467225	5106.90467225	28.99609128	0         	-10726.10371061	-1921.12546114	-12647.22917176
tm        	36774.722 	0.0261    	0         	5106.90467225	5106.90467225	28.9939346	0         	-10725.00972518	-1921.42863011	-12646.43835529
tm        	36772.172 	0.0262    	0         	5106.90467225	5106.90467225	28.99177748	0         	-10723.91580211	-1921.73270221	-12645.64850433
tm        	36769.622 	0.0263    	0         	5106.90467225	5106.90467225	28.98961991	0         	-10722.82194151	-1922.03767263	-12644.85961414
tm        	36767.072 	0.0264    	0         	5106.90467225	5106.90467225	28.9874619	0         	-10721.72814348	-1922.34353655	-12644.07168002
tm        	36764.522 	0.0265    	0         	5106.90467225	5106.90467225	28.98530345	0         	-10720.6344081	-1922.65028923	-12643.28469732
tm        	36761.972 	0.0266    	0         	5106.90467225	5106.90467225	28.98314455	0         	-10719.54073547	-1922.95792596	-12642.49866143
tm        	36759.422 	0.0267    	0         	5106.90467225	5106.90467225	28.98098521	0         	-10718.4471257	-1923.26644207	-12641.71356777
tm        	36756.872 	0.0268    	0         	5106.90467225	5106.90467225	28.97882543	0         	-10717.35357888	-1923.57583296	-12640.92941184
