type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	SB_Risk%  	B_Risk%   	SO_Risk%  	O_Risk%   	SB_VaR    	B_VaR     	SO_VaR    	O_VaR     	T_VaR     
tm        	0.79-0.36 	11068.9741	0.79      	1288.0378 	5106.90467225	5106.90467225	0.0       	0         	25.032    	25.00221425	-2237.76360566	-2242.25762512	-8689.90836667	-8699.23316405	-10941.49078916
tm        	0.79-0.37 	10896.0214	0.79      	1323.8167 	5106.90467225	5106.90467225	0.0       	0         	25.029    	25.07956198	-2234.75291839	-2226.2718835	-8766.72595705	-8733.70428478	-10959.97616828
tm        	0.79-0.38 	10723.0687	0.79      	1359.5955 	5106.90467225	5106.90467225	0.0       	0         	25.057    	25.15690972	-2215.51465467	-2211.97571229	-8779.1074607	-8769.04154806	-10981.01726035
tm        	0.79-0.39 	10550.1159	0.79      	1395.3743 	5106.90467225	5106.90467225	0.0       	0         	25.176    	25.23425746	-2202.79710572	-2199.0154835	-8833.81208791	-8805.18903642	-11004.20451991
tm        	0.79-0.4  	10377.1632	0.79      	1431.1532 	5106.90467225	5106.90467225	0.0       	0         	25.326    	25.3116052	-2188.0911566	-2187.42883583	-8839.33365125	-8842.09621611	-11029.52505193
tm        	0.79-0.41 	10204.2105	0.79      	1466.932  	5106.90467225	5106.90467225	0.0       	0         	25.465    	25.38895293	-2180.24237594	-2177.60198282	-8880.95799777	-8879.71726955	-11057.31925237
tm        	0.79-0.42 	10031.2578	0.79      	1502.7108 	5106.90467225	5106.90467225	0.0       	0         	25.55     	25.46630067	-2163.28758179	-2170.25335457	-8924.73979614	-8918.01052713	-11088.26388171
tm        	0.79-0.43 	9858.3051 	0.79      	1538.4896 	5106.90467225	5106.90467225	0.0       	0         	25.371    	25.54364841	-2161.27572766	-2166.50225346	-8940.46992061	-8956.93798131	-11123.44023477
tm        	0.79-0.44 	9685.3523 	0.79      	1574.2685 	5106.90467225	5106.90467225	0.0       	0         	25.951    	25.62099615	-2164.7630688	-2168.10688936	-8996.7716971	-8996.46486928	-11164.57175865
tm        	0.79-0.45 	9512.3996 	0.79      	1610.0473 	5106.90467225	5106.90467225	0.0       	0         	25.667    	25.69834388	-2180.95477489	-2178.10311182	-9052.26412551	-9036.55931313	-11214.66242495
tm        	0.79-0.46 	9339.4469 	0.79      	1645.8261 	5106.90467225	5106.90467225	0.0       	0         	25.963    	25.77569162	-2187.98669198	-2202.7988235	-9048.12118118	-9077.19200806	-11279.99083155
tm        	0.79-0.47 	9166.4942 	0.79      	1681.605  	5106.90467225	5106.90467225	0.0       	0         	25.964    	25.85303936	-2256.47632549	-2252.42428601	-9129.36728414	-9118.33595152	-11370.76023753
tm        	0.79-0.48 	8993.5415 	0.79      	1717.3838 	5106.90467225	5106.90467225	0.0       	0         	25.748    	25.9303871	-2316.63594362	-2308.86457397	-9184.02231918	-9159.96620693	-11468.8307809
tm        	0.79-0.49 	8820.5887 	0.79      	1753.1626 	5106.90467225	5106.90467225	0.0       	0         	26.112    	26.00773483	-2361.6003453	-2367.78051955	-9225.55428445	-9202.05969674	-11569.84021629
tm        	0.79-0.5  	8647.636  	0.79      	1788.9414 	5106.90467225	5106.90467225	0.0       	0         	26.077    	26.08510073	-2429.0293008	-2428.85173822	-9190.13806826	-9244.59502079	-11673.44675901
tm        	0.79-0.51 	8474.6833 	0.79      	1824.7203 	5106.90467225	5106.90467225	0.0       	0         	26.008    	26.16467145	-2502.28058692	-2491.83197975	-9301.44006423	-9287.55229621	-11779.38427596
tm        	0.79-0.52 	8301.7306 	0.79      	1860.4991 	5106.90467225	5106.90467225	0.0       	0         	25.956    	26.24780403	-2566.21421558	-2556.52510449	-9348.17363613	-9330.91301599	-11887.43812047
tm        	0.79-0.53 	8128.7779 	0.79      	1896.2779 	5106.90467225	5106.90467225	0.0       	0         	26.196    	26.33429686	-2643.96019807	-2622.77069913	-9400.35034277	-9374.6599236	-11997.43062273
tm        	0.79-0.54 	7955.8251 	0.79      	1932.0568 	5106.90467225	5106.90467225	0.003     	0.00380888	26.521    	26.42396327	-2667.68379582	-2690.43485785	-9403.1665114	-9418.77690163	-12109.21175948
tm        	0.79-0.55 	7782.8724 	0.79      	1967.8356 	5106.90467225	5106.90467225	0.026     	0.0243471 	26.35     	26.51663014	-2770.61009346	-2759.40396153	-9458.32032484	-9463.24887246	-12222.65283399
tm        	0.79-0.56 	7609.9197 	0.79      	2003.6144 	5106.90467225	5106.90467225	0.052     	0.06156677	26.561    	26.61213674	-2850.13886925	-2829.58030721	-9512.88781926	-9508.06170964	-12337.64201685
tm        	0.79-0.57 	7436.967  	0.79      	2039.3932 	5106.90467225	5106.90467225	0.124     	0.11431058	26.53     	26.7103336	-2904.9588817	-2900.87893583	-9583.64844858	-9553.20215844	-12454.08109427
tm        	0.79-0.58 	7264.0143 	0.79      	2075.1721 	5106.90467225	5106.90467225	0.199     	0.18152163	26.892    	26.81108158	-2936.6983501	-2973.22526698	-9641.16127829	-9598.65776465	-12571.88303163
tm        	0.79-0.59 	7091.0615 	0.79      	2110.9509 	5106.90467225	5106.90467225	0.249     	0.26223318	26.98     	26.91425096	-3050.4471017	-3046.55329549	-9611.54646657	-9644.41681034	-12690.97010584
tm        	0.79-0.6  	6918.1088 	0.79      	2146.7297 	5106.90467225	5106.90467225	0.359     	0.35555955	27.287    	27.01972067	-3105.83073917	-3120.80418951	-9641.30826807	-9690.46825619	-12811.27244569
tm        	0.79-0.61 	6745.1561 	0.79      	2182.5086 	5106.90467225	5106.90467225	0.457     	0.46068812	27.164    	27.12737758	-3198.24213401	-3195.92518279	-9730.45005225	-9736.80168915	-12932.72687194
tm        	0.79-0.62 	6572.2034 	0.79      	2218.2874 	5106.90467225	5106.90467225	0.589     	0.57687218	27.314    	27.23711585	-3270.78410311	-3271.86868677	-9806.40636802	-9783.40727526	-13055.27596202
tm        	0.79-0.63 	6399.2507 	0.79      	2254.0662 	5106.90467225	5106.90467225	0.678     	0.70342459	27.304    	27.34883637	-3350.40221931	-3348.5915697	-9853.59954357	-9830.27571667	-13178.86728637
tm        	0.79-0.64 	6226.2979 	0.79      	2289.845  	5106.90467225	5106.90467225	0.785     	0.83971218	27.449    	27.46244623	-3439.13145361	-3426.05456485	-9890.77398402	-9877.39821279	-13303.45277764
tm        	0.79-0.65 	6053.3452 	0.79      	2325.6239 	5106.90467225	5106.90467225	1.005     	0.98515066	27.682    	27.57785823	-3510.88912343	-3504.22177984	-9912.02201387	-9924.76642473	-13428.98820456
tm        	0.79-0.66 	5880.3925 	0.79      	2361.4027 	5106.90467225	5106.90467225	1.139     	1.13920017	27.323    	27.69499044	-3594.53809237	-3583.06028614	-10010.51165627	-9972.37244298	-13555.43272912
tm        	0.79-0.67 	5707.4398 	0.79      	2397.1815 	5106.90467225	5106.90467225	1.311     	1.30136125	27.671    	27.81376585	-3659.28264412	-3662.53977287	-10037.77772365	-10020.20875788	-13682.74853075
tm        	0.79-0.68 	5534.4871 	0.79      	2432.9604 	5106.90467225	5106.90467225	1.452     	1.47117122	27.732    	27.93411195	-3734.59921777	-3742.63225257	-10060.76106709	-10068.26823258	-13810.90048515
tm        	0.79-0.69 	5361.5343 	0.79      	2468.7392 	5106.90467225	5106.90467225	1.672     	1.64820096	28.2      	28.05596047	-3847.79674005	-3823.31180968	-10098.73645515	-10116.54407827	-13939.85588795
tm        	0.79-0.7  	5188.5816 	0.79      	2504.518  	5106.90467225	5106.90467225	1.772     	1.83205198	27.99     	28.17924701	-3881.09057707	-3904.55438389	-10138.79370472	-10165.02983144	-14069.58421533
tm        	0.79-0.71 	5015.6289 	0.79      	2540.2968 	5106.90467225	5106.90467225	2.073     	2.02235384	28.395    	28.30391081	-4006.6067148	-3986.33758283	-10182.53599805	-10213.71933299	-14200.05691582
tm        	0.79-0.72 	4842.6762 	0.79      	2576.0757 	5106.90467225	5106.90467225	2.16      	2.21876175	28.683    	28.42989448	-4043.56522895	-4068.64051897	-10248.51677897	-10262.60670901	-14331.24722798
tm        	0.79-0.73 	4669.7235 	0.79      	2611.8545 	5106.90467225	5106.90467225	2.39      	2.42095447	28.482    	28.55714378	-4149.43413919	-4151.44366707	-10303.60978908	-10311.68635305	-14463.13002012
tm        	0.79-0.74 	4496.7707 	0.79      	2647.6333 	5106.90467225	5106.90467225	2.666     	2.62863236	28.593    	28.6856074	-4232.44658898	-4234.72873908	-10344.07008692	-10360.95290974	-14595.68164882
tm        	0.79-0.75 	4323.818  	0.79      	2683.4122 	5106.90467225	5106.90467225	2.868     	2.84151562	28.735    	28.81523678	-4321.09238647	-4318.4785737	-10401.34061522	-10410.40125974	-14728.87983344
tm        	0.79-0.76 	4150.8653 	0.79      	2719.191  	5106.90467225	5106.90467225	2.992     	3.05934277	28.948    	28.94598588	-4407.5693093	-4402.67703872	-10494.9843726	-10460.02650568	-14862.7035444
tm        	0.79-0.77 	3977.9126 	0.79      	2754.9698 	5106.90467225	5106.90467225	3.42      	3.28186913	28.893    	29.0778111	-4529.71463671	-4487.30894418	-10508.00906323	-10509.82395926	-14997.13290343
tm        	0.79-0.78 	3804.9598 	0.79      	2790.7486 	5106.90467225	5106.90467225	3.504     	3.50886558	29.009    	29.21067103	-4577.52748613	-4572.35996501	-10521.95618897	-10559.78912919	-15132.1490942
tm        	0.79-0.79 	3632.0071 	0.79      	2826.5275 	5106.90467225	5106.90467225	3.691     	3.74011735	29.311    	29.34452639	-4660.49985143	-4657.81657178	-10622.5657061	-10609.91771011	-15267.73428189
tm        	0.79-0.8  	3459.0544 	0.79      	2862.3063 	5106.90467225	5106.90467225	3.94      	3.97542292	29.635    	29.47933984	-4734.03900271	-4743.66596864	-10674.65113072	-10660.20557212	-15403.87154076
tm        	0.79-0.81 	3286.1017 	0.79      	2898.0851 	5106.90467225	5106.90467225	4.254     	4.21459304	29.685    	29.61507591	-4840.03831978	-4829.89603741	-10711.95493646	-10710.64875121	-15540.54478863
tm        	0.79-0.82 	3113.149  	0.79      	2933.864  	5106.90467225	5106.90467225	4.407     	4.45744985	29.857    	29.75170083	-4901.41088537	-4916.49528722	-10789.9133123	-10761.24344026	-15677.73872748
tm        	0.79-0.83 	2940.1962 	0.79      	2969.6428 	5106.90467225	5106.90467225	4.609     	4.70382602	29.861    	29.88918249	-4980.65995907	-5003.45280889	-10831.92358638	-10811.98598061	-15815.4387895
tm        	0.79-0.84 	2767.2435 	0.79      	3005.4216 	5106.90467225	5106.90467225	5.014     	4.95356401	30.068    	30.02749027	-5102.67817975	-5090.75823365	-10857.59824933	-10862.87285428	-15953.63108793
tm        	0.79-0.85 	2594.2908 	0.79      	3041.2004 	5106.90467225	5106.90467225	5.321     	5.2065154 	30.303    	30.16659504	-5206.82194607	-5178.40169553	-10891.49633693	-10913.90067668	-16092.30237221
tm        	0.79-0.86 	2421.3381 	0.79      	3076.9793 	5106.90467225	5106.90467225	5.353     	5.4625402 	30.577    	30.30646897	-5231.31546884	-5266.37379723	-10931.55285912	-10965.06618974	-16231.43998696
tm        	0.79-0.87 	2248.3854 	0.79      	3112.7581 	5106.90467225	5106.90467225	5.698     	5.7215063 	30.355    	30.44708556	-5352.32438233	-5354.6655788	-11042.66413087	-11016.36625549	-16371.03183429
tm        	0.79-0.88 	2075.4326 	0.79      	3148.5369 	5106.90467225	5106.90467225	5.944     	5.98328895	30.791    	30.58841948	-5451.3223637	-5443.26848922	-11046.55371503	-11067.79785013	-16511.06633935
tm        	0.79-0.89 	1902.4799 	0.79      	3184.3158 	5106.90467225	5106.90467225	6.15      	6.24777022	30.805    	30.73044655	-5505.84089666	-5532.17436016	-11104.66764132	-11119.35805838	-16651.53241855
tm        	0.79-0.9  	1729.5272 	0.79      	3220.0946 	5106.90467225	5106.90467225	6.401     	6.51483858	30.971    	30.87314367	-5575.44469445	-5621.37538202	-11190.79478014	-11171.0440682	-16792.41945022
tm        	0.79-0.91 	1556.5745 	0.79      	3255.8734 	5106.90467225	5106.90467225	6.719     	6.78438847	30.989    	31.01648875	-5674.84050579	-5710.86408181	-11242.85555843	-11222.85316581	-16933.71724762
tm        	0.79-0.92 	1383.6218 	0.79      	3291.6522 	5106.90467225	5106.90467225	7.013     	7.0563199 	31.359    	31.16046066	-5813.29436822	-5800.63330288	-11269.4280783	-11274.78273112	-17075.416034
tm        	0.79-0.93 	1210.669  	0.79      	3327.4311 	5106.90467225	5106.90467225	7.475     	7.3305381 	31.204    	31.30503918	-5920.61442193	-5890.67618616	-11307.98258924	-11326.83023323	-17217.50641939
tm        	0.79-0.94 	1037.7163 	0.79      	3363.2099 	5106.90467225	5106.90467225	7.596     	7.60695321	31.484    	31.45020495	-5986.58647754	-5980.98615277	-11377.43465514	-11378.99322643	-17359.9793792
tm        	0.79-0.95 	864.7636  	0.79      	3398.9887 	5106.90467225	5106.90467225	7.812     	7.88547993	31.825    	31.59593942	-6052.95753657	-6071.55688807	-11391.34781178	-11431.26934622	-17502.82623429
tm        	0.79-0.96 	691.8109  	0.79      	3434.7676 	5106.90467225	5106.90467225	8.249     	8.16603727	31.597    	31.74222482	-6194.93928849	-6162.38232677	-11467.2894484	-11483.65630569	-17646.03863246
tm        	0.79-0.97 	518.8582  	0.79      	3470.5464 	5106.90467225	5106.90467225	8.388     	8.44854827	31.716    	31.88904412	-6260.121139	-6253.45663915	-11528.2217699	-11536.15189204	-17789.60853119
tm        	0.79-0.98 	345.9054  	0.79      	3506.3252 	5106.90467225	5106.90467225	8.551     	8.73293976	32.251    	32.03638096	-6319.2399541	-6344.77421824	-11514.13622158	-11588.75396336	-17933.52818159
tm        	0.79-0.99 	172.9527  	0.79      	3542.1041 	5106.90467225	5106.90467225	8.97      	9.01914214	32.297    	32.18421968	-6421.48881865	-6436.32966793	-11629.34436303	-11641.46044549	-18077.79011342
tm        	0.79-1.0  	0.0       	0.79      	3577.8829 	5106.90467225	5106.90467225	9.304     	9.30708913	32.348    	32.3325452	-6533.40277835	-6528.11779189	-11666.49736186	-11694.26932915	-18222.38712104
cp        	0.8-0.0   	17040.272 	0.8       	0.0       	5106.90467225	5106.90467225	0.155     	0.16137602	22.722    	22.5649745	-4111.82956859	-4108.90217866	-8253.45398593	-8252.56326	-12361.46543867
tm        	0.8-0.01  	16869.8693	0.8       	35.2513   	5106.90467225	5106.90467225	0.08      	0.07397421	22.771    	22.64022924	-4046.77263164	-4050.34995408	-8223.90502054	-8246.89600565	-12297.24595973
tm        	0.8-0.02  	16699.4666	0.8       	70.5026   	5106.90467225	5106.90467225	0.021     	0.01940989	22.737    	22.71548398	-3973.70547859	-3991.88170898	-8206.63867035	-8243.36371378	-12235.24542277
tm        	0.8-0.03  	16529.0639	0.8       	105.7539  	5106.90467225	5106.90467225	0.0       	1.313e-05 	22.81     	22.79073872	-3927.98762792	-3933.50023768	-8228.69938888	-8242.02431345	-12175.52455112
tm        	0.8-0.04  	16358.6612	0.8       	141.0052  	5106.90467225	5106.90467225	0.0       	0         	22.73     	22.86599345	-3879.62166642	-3875.2085021	-8237.6293817	-8242.93124081	-12118.13974291
tm        	0.8-0.05  	16188.2584	0.8       	176.2565  	5106.90467225	5106.90467225	0.0       	0         	22.863    	22.94124819	-3801.86287777	-3817.00964681	-8237.60033664	-8246.1319773	-12063.14162411
tm        	0.8-0.06  	16017.8557	0.8       	211.5079  	5106.90467225	5106.90467225	0.0       	0         	22.941    	23.01650293	-3762.92365507	-3758.90701585	-8250.99999471	-8251.66648768	-12010.57350353
tm        	0.8-0.07  	15847.453 	0.8       	246.7592  	5106.90467225	5106.90467225	0.0       	0         	22.95     	23.09175767	-3688.02355031	-3700.9041716	-8252.76555706	-8259.56562395	-11960.46979554
tm        	0.8-0.08  	15677.0503	0.8       	282.0105  	5106.90467225	5106.90467225	0.0       	0         	23.132    	23.1670124	-3650.46951886	-3643.00491622	-8264.03597332	-8269.84958347	-11912.85449969
tm        	0.8-0.09  	15506.6476	0.8       	317.2618  	5106.90467225	5106.90467225	0.0       	0         	23.208    	23.24226714	-3578.7040678	-3585.2133159	-8292.78425464	-8282.40152137	-11867.61483727
tm        	0.8-0.1   	15336.2448	0.8       	352.5131  	5106.90467225	5106.90467225	0.0       	0         	23.473    	23.31752188	-3537.8202137	-3527.53372839	-8310.42813024	-8295.50138334	-11823.03511172
tm        	0.8-0.11  	15165.8421	0.8       	387.7644  	5106.90467225	5106.90467225	0.0       	0         	23.406    	23.39277662	-3462.06601654	-3469.97083455	-8309.16062823	-8308.6012453	-11778.57207986
tm        	0.8-0.12  	14995.4394	0.8       	423.0157  	5106.90467225	5106.90467225	0.0       	0         	23.546    	23.46803135	-3419.24783097	-3412.52967459	-8331.36337427	-8321.70110727	-11734.23078186
tm        	0.8-0.13  	14825.0367	0.8       	458.267   	5106.90467225	5106.90467225	0.0       	0         	23.494    	23.54328609	-3356.30730355	-3355.21568981	-8320.69533101	-8334.80096924	-11690.01665905
tm        	0.8-0.14  	14654.634 	0.8       	493.5183  	5106.90467225	5106.90467225	0.0       	0         	23.729    	23.61854083	-3311.92659977	-3298.03477115	-8330.81076913	-8347.9008312	-11645.93560235
tm        	0.8-0.15  	14484.2312	0.8       	528.7696  	5106.90467225	5106.90467225	0.0       	0         	23.564    	23.69379557	-3253.33407181	-3240.99331565	-8372.76843179	-8361.00069317	-11601.99400882
tm        	0.8-0.16  	14313.8285	0.8       	564.0209  	5106.90467225	5106.90467225	0.0       	0         	23.69     	23.7690503	-3187.88301366	-3184.09829301	-8379.69117232	-8374.10055514	-11558.19884815
tm        	0.8-0.17  	14143.4258	0.8       	599.2722  	5106.90467225	5106.90467225	0.0       	0         	23.485    	23.84430504	-3130.28991172	-3127.35732402	-8407.34274245	-8387.2004171	-11514.55774113
tm        	0.8-0.18  	13973.0231	0.8       	634.5236  	5106.90467225	5106.90467225	0.0       	0         	24.026    	23.91955978	-3064.80510132	-3070.77877415	-8389.77295815	-8400.30027907	-11471.07905322
tm        	0.8-0.19  	13802.6204	0.8       	669.7749  	5106.90467225	5106.90467225	0.0       	0         	23.847    	23.99481452	-3006.44535059	-3014.37186574	-8434.77024552	-8413.40014104	-11427.77200678
tm        	0.8-0.2   	13632.2176	0.8       	705.0262  	5106.90467225	5106.90467225	0.0       	0         	24.109    	24.07006925	-2967.87461978	-2958.14681413	-8443.20449159	-8426.500003	-11384.64681713
tm        	0.8-0.21  	13461.8149	0.8       	740.2775  	5106.90467225	5106.90467225	0.0       	0         	24.01     	24.14532399	-2902.27432423	-2902.11499399	-8423.15660201	-8439.59986497	-11341.71485896
tm        	0.8-0.22  	13291.4122	0.8       	775.5288  	5106.90467225	5106.90467225	0.0       	0         	24.522    	24.22057873	-2846.94913523	-2846.28914513	-8433.8353291	-8452.69972694	-11298.98887207
tm        	0.8-0.23  	13121.0095	0.8       	810.7801  	5106.90467225	5106.90467225	0.0       	0         	24.09     	24.29583346	-2764.59915074	-2790.68363026	-8442.71780608	-8465.7995889	-11256.48321916
